,s1,0.167hr,0.333hr,0.500hr,0.667hr,0.833hr,1.000hr,1.167hr,1.333hr,1.500hr,1.667hr,1.833hr,2.000hr,2.167hr,2.333hr,2.500hr,2.667hr,2.833hr,3.000hr,3.167hr,3.333hr,3.500hr,3.667hr,3.833hr,4.000hr,4.167hr,4.333hr,4.500hr,4.667hr,4.833hr,5.000hr,5.167hr,5.333hr,5.500hr,5.667hr,5.833hr,6.000hr,6.167hr,6.333hr,6.500hr,6.667hr,6.833hr,7.000hr,7.167hr,7.333hr,7.500hr,7.667hr,7.833hr,8.000hr,8.167hr,8.333hr,8.500hr,8.667hr,8.833hr,9.000hr,9.167hr,9.333hr,9.500hr,9.667hr,9.833hr,10.000hr,10.167hr,10.333hr,10.500hr,10.667hr,10.833hr,11.000hr,11.167hr,11.333hr,11.500hr,11.667hr,11.833hr,12.000hr,12.167hr,12.333hr,12.500hr,12.667hr,12.833hr,13.000hr,13.167hr,13.333hr,13.500hr,13.667hr,13.833hr,14.000hr,14.167hr,14.333hr,14.500hr,14.667hr,14.833hr,15.000hr,15.167hr,15.333hr,15.500hr,15.667hr,15.833hr,16.000hr,16.167hr,16.333hr,16.500hr,16.667hr,16.833hr,17.000hr,17.167hr,17.333hr,17.500hr,17.667hr,17.833hr,18.000hr,18.167hr,18.333hr,18.500hr,18.667hr,18.833hr,19.000hr,19.167hr,19.333hr,19.500hr,19.667hr,19.833hr,20.000hr,20.167hr,20.333hr,20.500hr,20.667hr,20.833hr,21.000hr,21.167hr,21.333hr,21.500hr,21.667hr,21.833hr,22.000hr,22.167hr,22.333hr,22.500hr,22.667hr,22.833hr,23.000hr,23.167hr,23.333hr,23.500hr,23.667hr,23.833hr,24.000hr
8.333hr,0.481288806,0.499740383,0.520123779,0.542909864,0.567788178,0.592239164,0.612162371,0.625772076,0.637752325,0.651431254,0.668024799,0.68750666,0.708857699,0.728652168,0.745585235,0.760817177,0.775123033,0.788855594,0.802064215,0.814414492,0.825981388,0.837165737,0.848188895,0.859110451,0.86990193,0.880238645,0.89001067,0.899371757,0.908423063,0.917201421,0.92568573,0.933671698,0.941061508,0.947937316,0.954362195,0.960374586,0.965990169,0.971126813,0.975744368,0.979891305,0.983605068,0.986912215,0.989824741,0.992323651,0.994418413,0.996149359,0.997548397,0.998631843,0.999405335,0.999856541,1,0.999864687,0.999468605,0.998818617,0.997909045,0.996757903,0.995423435,0.993926617,0.992271416,0.990460716,0.988491186,0.986385684,0.984174689,0.981861989,0.979425859,0.976878946,0.974213249,0.971470014,0.96870519,0.965912687,0.963098466,0.960211858,0.957209628,0.954122747,0.951019639,0.94799597,0.944911008,0.941758059,0.938580739,0.935137305,0.931611483,0.927751592,0.923780664,0.919524934,0.915404597,0.911161542,0.906859161,0.902623291,0.898619566,0.894711506,0.891260913,0.88813334,0.885268898,0.882346476,0.879219637,0.875942489,0.872544083,0.869087541,0.865480366,0.86180991,0.858033427,0.854040308,0.849896253,0.845654855,0.841327131,0.83692004,0.832411697,0.827826582,0.823336555,0.818663155,0.814116666,0.809881596,0.805562412,0.801456477,0.797458128,0.793615678,0.789943886,0.786390936,0.78305621,0.780237626,0.777491054,0.77511923,0.77274018,0.770580505,0.768587835,0.766645523,0.764886835,0.763393137,0.762728426,0.762178586,0.760793112,0.758096532,0.754641254,0.751864032,0.749514784,0.746795686,0.743688368,0.740312415,0.737171816,0.733545953,0.730073623,0.726886867,0.724101687,0.721320524,0.718722836
8.500hr,0.47896247,0.497318916,0.517612234,0.540289811,0.565056336,0.589408171,0.609251378,0.622796284,0.634709088,0.64831123,0.664819253,0.684211798,0.705476426,0.725192062,0.742050856,0.757211103,0.771448609,0.785116508,0.798265377,0.810565816,0.822094323,0.833249056,0.844249903,0.855155362,0.865936388,0.876272977,0.886059651,0.895449736,0.904543631,0.913377498,0.921929688,0.929994908,0.937474817,0.944451454,0.950987851,0.957122836,0.962872528,0.968154201,0.972927244,0.9772406,0.981132069,0.984628312,0.987741009,0.990449908,0.992763314,0.994721807,0.996358457,0.997691147,0.998726613,0.99944837,0.999864687,1,0.999866563,0.999466482,0.998792693,0.99786026,0.996723586,0.995407547,0.993920651,0.992264201,0.990435248,0.988455125,0.98635245,0.984130267,0.981769502,0.979281952,0.976662667,0.973955509,0.971220427,0.968452104,0.965654415,0.962786017,0.959798697,0.956734448,0.9536557,0.950655362,0.947602177,0.944482694,0.941335975,0.937923566,0.934424878,0.930593627,0.926649621,0.922432063,0.918336865,0.914114378,0.909845145,0.905646415,0.901667002,0.897797523,0.894357886,0.891240541,0.888375902,0.885461769,0.882345479,0.879076127,0.875681524,0.872234162,0.868639036,0.864979865,0.861211209,0.857228535,0.853087794,0.848855933,0.844533954,0.840131816,0.835626792,0.831038969,0.826544421,0.821862455,0.817300987,0.813030704,0.808693387,0.804565575,0.800543682,0.796674551,0.792976643,0.789397489,0.786045773,0.783208604,0.780460291,0.778089553,0.775709043,0.773545496,0.771545951,0.76958986,0.767795445,0.766255262,0.765549308,0.764980513,0.763572197,0.760860319,0.757400552,0.754601968,0.752238839,0.749498807,0.746376948,0.742988325,0.739827846,0.736184316,0.73268936,0.729472003,0.726656726,0.72384142,0.721221134
8.667hr,0.477198442,0.495468029,0.515664703,0.53823028,0.562881296,0.58712842,0.606885429,0.620359013,0.632199676,0.645720879,0.662137573,0.681432082,0.702597592,0.722218967,0.738987078,0.75405837,0.768209272,0.781793988,0.794864775,0.807098491,0.818573551,0.829684646,0.840649778,0.851525972,0.862284283,0.872608689,0.882397283,0.891802769,0.900924485,0.909797867,0.918400585,0.926526502,0.934076907,0.941133689,0.947759887,0.953994566,0.959854243,0.965255935,0.970158974,0.974612786,0.978655547,0.982314187,0.985600086,0.988492194,0.990998008,0.993157941,0.99500566,0.996560473,0.997830388,0.998797663,0.999468605,0.999866563,1,0.999863695,0.999445548,0.99875279,0.997832335,0.996711693,0.995404095,0.993911618,0.992232573,0.990387999,0.988404379,0.986283459,0.984007866,0.981588327,0.979022292,0.976356647,0.973657157,0.97092091,0.968147373,0.965300172,0.962330053,0.959286522,0.956228308,0.953249398,0.950226694,0.947143287,0.944029762,0.940653274,0.937182874,0.933384938,0.929470911,0.925294377,0.921223911,0.917025874,0.912792261,0.908633029,0.90468149,0.900853828,0.897431087,0.894328976,0.891469472,0.888568719,0.885467257,0.882209371,0.87882207,0.875387291,0.871806646,0.868161278,0.864402534,0.860432057,0.856296018,0.852074926,0.847760642,0.843365023,0.838866457,0.834279834,0.82978447,0.825097766,0.820524489,0.816219424,0.811864768,0.807715674,0.803671212,0.799775601,0.796050522,0.79244241,0.789069666,0.786209169,0.783455315,0.781082146,0.778700465,0.776530603,0.774522103,0.772551311,0.770719117,0.769127325,0.768371271,0.767783915,0.766355373,0.763624729,0.760156992,0.757329775,0.754949303,0.752186153,0.749049349,0.745648739,0.742468418,0.738806774,0.73528951,0.732040611,0.729193389,0.726343138,0.723699596
8.833hr,0.475443154,0.493631931,0.513737756,0.536198516,0.560740535,0.58488714,0.604559163,0.617965299,0.629743216,0.643197749,0.659542066,0.678761264,0.699852591,0.719403754,0.736103074,0.751104881,0.765185506,0.778700053,0.791702017,0.803873646,0.815296293,0.826362205,0.837288431,0.84813107,0.858861165,0.869167007,0.878950001,0.888361905,0.897500837,0.906401497,0.91504054,0.923210921,0.930814012,0.937932011,0.944628103,0.950941307,0.956888552,0.962387132,0.967396892,0.971967913,0.976138756,0.97993668,0.983372893,0.986426091,0.989103253,0.991444337,0.993482984,0.995239108,0.996721338,0.99791199,0.998818617,0.999466482,0.999863695,1,0.999855864,0.999425145,0.998743221,0.99783777,0.996725406,0.995410593,0.993893582,0.992196753,0.990344807,0.988337981,0.986159721,0.983819207,0.981315563,0.978698414,0.97603964,0.973341136,0.970599338,0.967779809,0.964833,0.961812365,0.958775336,0.955813399,0.952820012,0.949773042,0.946695056,0.943359646,0.939911216,0.936151379,0.932271032,0.928138157,0.924090168,0.919919775,0.915723815,0.911605558,0.907685477,0.903902437,0.900500476,0.897415216,0.89456495,0.891682014,0.88859939,0.885356507,0.881979842,0.878561132,0.874997505,0.871368639,0.867621853,0.863665268,0.859535056,0.855325924,0.851020617,0.846632918,0.842143477,0.837561509,0.8330684,0.828380728,0.823798834,0.819460984,0.815090106,0.810920794,0.806854742,0.802933127,0.799180158,0.795540299,0.792142469,0.789253272,0.786488956,0.784101878,0.781719001,0.779540264,0.777520244,0.775533161,0.773661471,0.772013811,0.771197738,0.77058937,0.769145062,0.766394149,0.762915136,0.760052001,0.757649477,0.754860532,0.751707365,0.748295282,0.745095013,0.741414863,0.73787585,0.734594879,0.731714117,0.72882789,0.726160217
9.000hr,0.474074758,0.492184008,0.512179741,0.534512643,0.558921215,0.582944267,0.602513385,0.615836949,0.627539553,0.640915629,0.657175668,0.67630706,0.697309378,0.716774422,0.733389536,0.748306813,0.762302912,0.775733585,0.78865372,0.800752137,0.812113874,0.82312855,0.834011138,0.844816099,0.855513758,0.865796523,0.87556933,0.884982746,0.894133678,0.903055882,0.911725054,0.919933162,0.927581194,0.934751126,0.94150605,0.947885277,0.953906192,0.959486258,0.964585869,0.969256076,0.973536258,0.977454272,0.981021419,0.984216708,0.987047176,0.989552503,0.991766243,0.993708182,0.995386654,0.996783587,0.997909045,0.998792693,0.999445548,0.999855864,1,0.999853872,0.999434961,0.998768086,0.997871331,0.99675172,0.995411754,0.993876874,0.992171093,0.990293193,0.988226958,0.985979376,0.983550275,0.980991137,0.978379769,0.975723322,0.973017373,0.970233118,0.967316499,0.964326131,0.961314274,0.958366044,0.955403203,0.952392856,0.949348393,0.946058734,0.942636953,0.938921024,0.935078155,0.930991386,0.926965605,0.922826818,0.918670261,0.914594046,0.910708364,0.906972162,0.903593947,0.900524521,0.897680621,0.894818896,0.891758601,0.888533705,0.885171041,0.881771403,0.878227352,0.874617515,0.870885006,0.866943902,0.862820388,0.858624049,0.854328573,0.849949393,0.845471385,0.840896604,0.836408179,0.831722837,0.827135327,0.822761432,0.818375449,0.814187572,0.81010126,0.806154287,0.802373089,0.798699333,0.795272423,0.792348726,0.78956843,0.787151377,0.78476613,0.782576713,0.780542197,0.778536983,0.77662408,0.774917702,0.774031817,0.773395923,0.771940807,0.769171149,0.765678016,0.762772584,0.76034213,0.757524004,0.754352428,0.750928672,0.747708389,0.744009424,0.740449184,0.737135958,0.734220711,0.731298287,0.728605576
9.167hr,0.472418781,0.490435631,0.510335162,0.532557161,0.556852235,0.580770557,0.600248745,0.61349787,0.62513402,0.638444554,0.654637367,0.67370066,0.694636655,0.714036997,0.730585764,0.745435292,0.759363331,0.772726083,0.785579286,0.79761739,0.808928436,0.81990058,0.830747001,0.841520187,0.852190496,0.86245412,0.872219237,0.881635408,0.890798314,0.899740148,0.908435158,0.916674566,0.924359439,0.931571822,0.93837481,0.944807999,0.95088914,0.956535994,0.96170986,0.96646324,0.970836553,0.974858341,0.978540214,0.981861773,0.984830493,0.987486043,0.989862162,0.991977769,0.993840082,0.995429465,0.996757903,0.99786026,0.99875279,0.999425145,0.999853872,1,0.999860133,0.999452135,0.998792238,0.997888143,0.996743383,0.995386502,0.993841696,0.992107293,0.990167868,0.988027961,0.985687119,0.983197128,0.980640724,0.978030977,0.975363102,0.972615293,0.969735438,0.966782957,0.963803361,0.96087467,0.957944655,0.954970415,0.951958472,0.948715768,0.945324056,0.941655121,0.937851346,0.933811139,0.929810212,0.925707366,0.92159113,0.917557009,0.913708637,0.91002042,0.90666658,0.903611965,0.90076702,0.89792877,0.894893589,0.89168939,0.888344037,0.884965716,0.881443505,0.877854848,0.87413898,0.870214983,0.866100453,0.861917845,0.857633265,0.85326309,0.848798071,0.844232552,0.83975062,0.835070278,0.830479666,0.826068805,0.82166874,0.817463196,0.813357411,0.809385538,0.805575611,0.801865576,0.798404731,0.795440208,0.792637134,0.790180655,0.78778992,0.785588429,0.783536224,0.78151061,0.779555105,0.777788835,0.77682598,0.776156272,0.774698977,0.77191864,0.768409663,0.765459836,0.76299528,0.760144907,0.756952076,0.753516161,0.7502758,0.746557336,0.742976271,0.739631259,0.736681608,0.733723216,0.731004495
9.333hr,0.471374349,0.489312228,0.509104686,0.531200367,0.555361333,0.579151317,0.598514754,0.611670537,0.623226435,0.636457684,0.652567668,0.671545376,0.692395286,0.71171221,0.728178466,0.742943775,0.756785098,0.770058576,0.782821513,0.794775703,0.806013718,0.816921933,0.827712046,0.838434744,0.8490597,0.859286838,0.869027501,0.87843004,0.887588793,0.896534897,0.90524157,0.913499073,0.921208087,0.92845039,0.935289004,0.941763709,0.947892491,0.953593367,0.958828384,0.963651196,0.968103317,0.972214156,0.975995734,0.979428397,0.982520123,0.985310836,0.987834969,0.990110305,0.992142667,0.993909597,0.995423435,0.996723586,0.997832335,0.998743221,0.999434961,0.999860133,1,0.999862581,0.999457066,0.998788969,0.997860155,0.996699549,0.995331773,0.993755874,0.991957966,0.989940282,0.987701709,0.985293008,0.982799614,0.9802406,0.977613164,0.974900455,0.972056228,0.969144676,0.966204452,0.96330557,0.960410943,0.957473171,0.954495647,0.951299015,0.947937956,0.944316423,0.9405525,0.9365584,0.9325839,0.928518665,0.924443334,0.920450395,0.916641646,0.913001561,0.909673972,0.906634239,0.903793668,0.900980191,0.897972066,0.894790862,0.891466142,0.888110919,0.884612333,0.88104666,0.877349318,0.873443932,0.869341094,0.865173266,0.860900911,0.85654068,0.852089803,0.847535173,0.843061152,0.838387924,0.833796493,0.82935331,0.82494039,0.820717439,0.816592526,0.812596047,0.808756764,0.805008103,0.801508314,0.798496462,0.79566269,0.793157315,0.790755523,0.788539528,0.786466765,0.784418203,0.782418774,0.780591335,0.779545681,0.778836961,0.777389753,0.774612683,0.771089663,0.768097596,0.765593399,0.76270847,0.759491178,0.756042155,0.752781976,0.749043077,0.745441358,0.742065414,0.739082272,0.736087848,0.733342238
9.500hr,0.470285774,0.488153357,0.507847705,0.529825265,0.55386004,0.57753055,0.596788711,0.609860176,0.621343954,0.634503447,0.650537846,0.669435251,0.690201492,0.709433986,0.725815002,0.740493588,0.754247309,0.767433196,0.780109037,0.791983006,0.803152709,0.81400233,0.824741501,0.835419115,0.846003943,0.856198233,0.865915642,0.875303876,0.88445637,0.893403476,0.902117605,0.910387722,0.918113912,0.925377984,0.932243088,0.938749273,0.944914923,0.950658558,0.955943096,0.960823314,0.965341612,0.9695281,0.973395255,0.976924648,0.980125138,0.983037101,0.985695973,0.988118381,0.990308871,0.992241246,0.993926617,0.995407547,0.996711693,0.99783777,0.998768086,0.999452135,0.999862581,1,0.999862755,0.999450069,0.998759474,0.997816314,0.99664507,0.995246141,0.993607295,0.991728666,0.989608446,0.987295673,0.984876298,0.982374375,0.979790829,0.977113623,0.97430134,0.97142636,0.968526105,0.965665602,0.962811138,0.959911875,0.956970932,0.953819799,0.950491911,0.946918987,0.943197494,0.939250894,0.935304408,0.93127761,0.927244133,0.923291862,0.919523191,0.915930544,0.912630312,0.909605785,0.906773546,0.903984917,0.901004745,0.897848378,0.894546844,0.891216169,0.887742691,0.884201355,0.880524442,0.876638805,0.872549689,0.868397746,0.864139051,0.859789738,0.855354054,0.850811447,0.846346226,0.841681639,0.837091337,0.832623018,0.828198864,0.823959139,0.81981565,0.815794901,0.811926393,0.808137682,0.804595141,0.801529716,0.798657203,0.796093227,0.793672851,0.791438405,0.789342885,0.787268267,0.785223607,0.783332266,0.782197862,0.781441244,0.780014314,0.777256138,0.773725289,0.770694947,0.768146881,0.765224963,0.761979425,0.758515205,0.75523563,0.751475625,0.747852597,0.744446356,0.74143118,0.73840009,0.735626816
9.667hr,0.469040291,0.48681814,0.50639533,0.52823496,0.552128796,0.575671087,0.594817257,0.607797835,0.619202267,0.632283224,0.648238007,0.667056057,0.687748055,0.7069123,0.72322665,0.737837514,0.751522766,0.764638888,0.777243058,0.78904971,0.800161196,0.810960551,0.821656084,0.83229596,0.84284854,0.853018132,0.862720369,0.872101931,0.8812549,0.890208565,0.898934466,0.907220492,0.914966389,0.922253847,0.92914602,0.935683254,0.94188409,0.947667698,0.952998007,0.957930832,0.962509698,0.966765351,0.970710574,0.974328302,0.977628582,0.980652313,0.983436315,0.985996264,0.988335857,0.990424651,0.992271416,0.993920651,0.995404095,0.996725406,0.997871331,0.998792238,0.999457066,0.999862755,1,0.999858791,0.999428454,0.998725906,0.997773535,0.996572897,0.995113247,0.993392866,0.991409168,0.989209225,0.986877855,0.984442858,0.981908729,0.979269846,0.9764898,0.973645151,0.970779749,0.967958091,0.965149864,0.962293288,0.959391688,0.956286402,0.952996927,0.949474125,0.9457985,0.941901685,0.93798577,0.933998369,0.930008297,0.92609677,0.922367426,0.918821267,0.915548522,0.912540413,0.909720131,0.906954855,0.90400228,0.900872006,0.897595371,0.894290277,0.890843126,0.887326938,0.883672273,0.879807296,0.875733459,0.87159864,0.867355066,0.86301728,0.858597696,0.854067699,0.849611267,0.844956166,0.840368323,0.835880578,0.831446858,0.827191156,0.82302974,0.818985113,0.815087881,0.811258214,0.80767004,0.804545709,0.801626699,0.798994739,0.796547873,0.794289069,0.792168519,0.790064341,0.787973447,0.786015511,0.784786666,0.783969042,0.782568457,0.779845329,0.776317089,0.773253992,0.770660179,0.767698842,0.764421239,0.760938127,0.757639498,0.753858219,0.750212466,0.746776088,0.743730807,0.740662226,0.737860409
9.833hr,0.467960394,0.485656967,0.505127443,0.526842011,0.550608161,0.574032424,0.593076896,0.60597665,0.617310265,0.630321616,0.646207091,0.6649558,0.685578559,0.704670546,0.720909598,0.73544083,0.749042491,0.762071735,0.774586758,0.786308932,0.79734681,0.808082273,0.818722396,0.829313694,0.839823328,0.849958335,0.859637192,0.86900477,0.87815123,0.8871048,0.895835479,0.904129768,0.911887125,0.919189248,0.926099456,0.932658297,0.938884334,0.944697481,0.950062921,0.95503756,0.959665811,0.96397878,0.967989513,0.971682246,0.975068174,0.978188616,0.981081665,0.983762932,0.986235978,0.988466538,0.990460716,0.992264201,0.993911618,0.995410593,0.99675172,0.997888143,0.998788969,0.999450069,0.999858791,1,0.999851619,0.999414653,0.998706548,0.997729006,0.996472233,0.994932708,0.993106882,0.991039619,0.988813694,0.986459723,0.983985097,0.981389637,0.978644774,0.975828903,0.97299128,0.970201943,0.967437412,0.964626112,0.961767636,0.958709388,0.955463659,0.95199315,0.948367025,0.94452222,0.940639894,0.936694136,0.932749514,0.928879807,0.925189255,0.921688838,0.918442723,0.915451009,0.912646065,0.90990167,0.906975049,0.903871013,0.900620263,0.897341576,0.893921754,0.890431696,0.88680101,0.882957686,0.8789011,0.874784809,0.870557788,0.866232326,0.861829594,0.857312416,0.852864645,0.848218895,0.843634242,0.839131913,0.834690363,0.830419365,0.826240912,0.822173455,0.818247999,0.814377057,0.810741675,0.807554467,0.804582133,0.801869472,0.799389283,0.797098714,0.794949457,0.792812823,0.790674234,0.788648425,0.787319938,0.786425326,0.785051803,0.782379554,0.778866675,0.775778377,0.773140138,0.770136636,0.766823276,0.763315893,0.759998154,0.756196293,0.752526504,0.749059907,0.745986392,0.742879928,0.740048752
10.000hr,0.467103255,0.484728389,0.504099542,0.525690668,0.549322823,0.572616892,0.591544548,0.604351701,0.615607735,0.62854305,0.644349463,0.663016638,0.683557092,0.702568016,0.718725675,0.733173111,0.746689507,0.759631969,0.772058606,0.783696939,0.794661318,0.805332973,0.815917748,0.826460158,0.836926128,0.847024461,0.856675304,0.866022774,0.875155883,0.884101673,0.892828732,0.901122171,0.908881642,0.916188788,0.923107033,0.929677115,0.935917722,0.941749538,0.947138943,0.952143783,0.95680922,0.961166853,0.965229992,0.968984334,0.972441956,0.975644395,0.97863069,0.981416945,0.984007103,0.986363955,0.988491186,0.990435248,0.992232573,0.993893582,0.995411754,0.996743383,0.997860155,0.998759474,0.999428454,0.999851619,1,0.999851824,0.999413861,0.998686085,0.99765868,0.996325728,0.994682175,0.992770494,0.990670827,0.988415645,0.986014678,0.983471368,0.980765246,0.977978936,0.975166766,0.972403177,0.969671974,0.966900823,0.964088001,0.961078699,0.957882386,0.954467119,0.950894395,0.947104864,0.943261822,0.939359659,0.935462735,0.931636736,0.927985461,0.924530049,0.921308578,0.918332353,0.915544073,0.912817623,0.909914333,0.906835125,0.903609814,0.900357678,0.896965911,0.893503253,0.889898524,0.886078568,0.882042998,0.87794744,0.873738838,0.869427392,0.865042419,0.860538295,0.856098609,0.851461365,0.84687967,0.842366275,0.837918235,0.833632938,0.829438358,0.825349355,0.821396674,0.817484718,0.813801247,0.810548215,0.807516547,0.804715971,0.802196373,0.799865808,0.797682162,0.795511149,0.793322648,0.791229524,0.789797989,0.788809235,0.787455819,0.784849304,0.781364666,0.778260481,0.775581396,0.772534194,0.769181878,0.765643733,0.762306055,0.758485012,0.754790262,0.751293425,0.74819309,0.745049184,0.742187875
10.167hr,0.466470458,0.484015979,0.503284355,0.524746249,0.548238613,0.571396285,0.59020072,0.602910218,0.614084705,0.626940828,0.642666774,0.661252836,0.681712209,0.700644479,0.716723171,0.73108817,0.744518199,0.757369692,0.769700705,0.78124537,0.792124971,0.802720155,0.813236003,0.823716421,0.83412669,0.84417813,0.853792438,0.863112224,0.872225267,0.881157317,0.889875607,0.898164019,0.905921848,0.913229932,0.920151934,0.926728354,0.932977986,0.938822443,0.944229306,0.949257287,0.953952183,0.95834596,0.962451997,0.966257265,0.969774761,0.973046063,0.976110653,0.978985595,0.98167563,0.984141593,0.986385684,0.988455125,0.990387999,0.992196753,0.993876874,0.995386502,0.996699549,0.997816314,0.998725906,0.999414653,0.999851824,1,0.999850937,0.999398277,0.998629236,0.99753339,0.996102375,0.994374788,0.992427327,0.990293587,0.987985305,0.985509478,0.982851713,0.980098034,0.97731425,0.974575735,0.971868901,0.969128519,0.966354934,0.96339406,0.960251832,0.956894952,0.953378719,0.949648422,0.945851769,0.941996838,0.93814973,0.934369547,0.930758051,0.927346259,0.924148725,0.921189087,0.918417436,0.915705515,0.91282194,0.909764627,0.9065627,0.903335724,0.899971269,0.896536198,0.892958624,0.889164188,0.885153028,0.881080937,0.876893173,0.872597628,0.868230723,0.86373953,0.859306702,0.854676631,0.85009728,0.845575112,0.841121752,0.836823693,0.832614499,0.828506364,0.824529078,0.820578548,0.816847913,0.813528683,0.810433418,0.807547544,0.80498237,0.802606441,0.800383099,0.798176797,0.795938332,0.793782707,0.792249756,0.791152964,0.78980065,0.787267311,0.783821591,0.780712476,0.777997808,0.774908125,0.771514759,0.767939527,0.764580114,0.760742206,0.757022442,0.753496601,0.750370799,0.74719184,0.744300115
